es_hombre,es_adulto_mayor,tiene_pareja,tiene_dependientes,meses_contrato,tiene_telefono,tiene_varias_lineas,tipo_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_tecnico,tiene_tv,tiene_peliculas,tipo_contrato,factura_online,metodo_pago,cargo_mensual,cargo_total,id_cliente,abandono,cuentas_diarias
1,0,0,0,9,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,19.85,178.8,0310-VQXAM,0,0.66
0,0,0,0,6,1,0,DSL,1,0,0,0,0,0,Mensual,1,Cheque_electrónico,49.45,314.6,0311-QYWSS,0,1.65
0,0,0,0,26,1,0,Fiber optic,0,0,0,0,1,1,Mensual,1,Transferencia,88.8,2274.35,0311-UNPFF,1,2.96
0,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Mensual,0,Cheque,55.15,322.9,0314-TKOSI,0,1.84
1,0,0,0,11,1,0,Fiber optic,0,0,1,0,0,1,Mensual,0,Cheque_electrónico,84.8,888.75,0315-LVCRK,0,2.83
1,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Cheque_electrónico,80.55,80.55,0318-QUUOB,1,2.68
0,0,1,0,49,1,0,No,0,0,0,0,0,0,Anual_2,1,Transferencia,20.15,973.35,0318-ZOPWS,0,0.67
0,0,1,1,3,1,0,DSL,0,1,0,0,1,0,Mensual,1,Tarjeta,58.7,168.6,0319-QZTCO,0,1.96
0,0,0,0,53,1,0,Fiber optic,1,1,1,1,0,1,Anual_2,0,Cheque,99.5,5424.25,0320-DWVTU,0,3.32
1,0,1,1,23,1,0,Fiber optic,1,0,0,1,1,1,Mensual,1,Cheque_electrónico,99.85,2331.3,0320-JDNQG,1,3.33
1,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,45.35,89.5,0322-CHQRU,1,1.51
1,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensual,1,Cheque,48.55,48.55,0322-YINQP,1,1.62
1,0,0,1,3,1,1,No,0,0,0,0,0,0,Anual_2,1,Cheque,26.4,121.25,0323-XWWTN,0,0.88
0,1,1,0,68,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Cheque_electrónico,100.2,6851.65,0324-BRPCJ,1,3.34
1,0,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,94.7,740.3,0325-XBFAC,1,3.16
0,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,Anual_1,1,Cheque_electrónico,97.65,6982.5,0326-VDYXE,0,3.26
1,0,1,1,39,1,1,Fiber optic,0,0,1,0,1,1,Anual_1,0,Cheque_electrónico,100.0,3835.55,0327-WFZSY,0,3.33
0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.1,70.1,0328-GRPMV,1,2.34
0,0,0,0,3,1,0,Fiber optic,0,1,0,1,1,1,Mensual,1,Cheque_electrónico,97.9,315.3,0329-GTIAJ,1,3.26
1,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,Anual_1,0,Transferencia,102.5,6157.6,0330-BGYZE,0,3.42
0,0,1,0,5,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,69.95,330.15,0330-IVZHA,1,2.33
1,1,0,0,3,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,81.35,233.7,0334-GDDSO,1,2.71
0,0,1,0,55,1,1,DSL,1,1,0,1,0,0,Anual_1,1,Tarjeta,66.05,3462.1,0334-ZFJSR,0,2.2
1,0,0,0,72,0,0,DSL,1,0,1,1,1,1,Anual_2,1,Tarjeta,61.2,4390.25,0336-KXKFK,0,2.04
1,1,1,0,72,1,0,DSL,1,1,1,1,1,0,Anual_2,0,Transferencia,74.4,5360.75,0336-PIKEI,0,2.48
0,0,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Cheque_electrónico,106.3,4443.45,0337-CNPZE,1,3.54
1,0,0,0,60,0,0,DSL,1,1,1,0,0,0,Anual_2,0,Transferencia,39.6,2424.5,0343-QLUZP,0,1.32
0,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Mensual,0,Cheque_electrónico,89.3,577.6,0345-HKJVM,1,2.98
0,0,1,0,46,1,1,Fiber optic,0,1,1,1,1,1,Anual_2,1,Tarjeta,108.9,4854.3,0345-XMMUG,0,3.63
0,0,0,0,15,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,19.9,320.45,0347-UBKUZ,0,0.66
0,0,1,0,58,1,1,Fiber optic,0,0,1,1,1,1,Mensual,1,Tarjeta,102.1,5885.4,0348-SDKOL,1,3.4
1,0,1,1,23,1,0,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,19.6,426.65,0354-VXMJC,0,0.65
0,1,1,1,31,1,0,Fiber optic,0,0,1,1,1,1,Mensual,1,Cheque_electrónico,98.9,2911.3,0354-WYROK,1,3.3
1,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Mensual,1,Transferencia,45.9,521.9,0356-ERHVT,0,1.53
0,1,0,0,56,1,1,Fiber optic,0,1,1,1,1,0,Anual_2,1,Transferencia,99.9,5706.3,0356-OBMAC,0,3.33
0,0,0,1,25,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta,20.05,471.7,0357-NVCRI,0,0.67
0,0,0,0,68,0,0,DSL,1,1,1,1,1,1,Anual_2,0,Tarjeta,64.35,4539.6,0361-HJRDX,0,2.14
0,0,0,0,40,1,0,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,19.65,830.25,0362-RAOQO,0,0.65
1,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,84.9,3067.2,0362-ZBZWJ,1,2.83
1,0,0,0,32,1,1,Fiber optic,1,1,0,1,1,1,Mensual,1,Tarjeta,108.15,3432.9,0363-QJVFX,1,3.6
1,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Anual_2,0,Transferencia,86.85,6263.8,0363-SVHYR,0,2.9
1,0,1,0,17,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Cheque_electrónico,102.55,1742.5,0365-BZUWY,0,3.42
1,0,1,0,18,1,0,Fiber optic,0,0,1,1,0,0,Mensual,0,Cheque_electrónico,78.2,1468.75,0365-GXEZS,0,2.61
0,0,0,0,37,1,1,Fiber optic,1,1,1,0,0,0,Mensual,0,Transferencia,91.2,3382.3,0365-TRTPY,0,3.04
1,0,0,0,2,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,19.35,46.35,0366-NQSHS,0,0.64
0,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,0,Anual_1,1,Transferencia,70.4,1992.2,0369-ZGOVK,0,2.35
1,0,0,0,9,0,0,DSL,1,1,1,0,0,0,Anual_1,0,Cheque,39.55,373.0,0373-AIVNJ,0,1.32
0,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensual,0,Cheque_electrónico,50.15,50.15,0374-AACSZ,0,1.67
1,0,1,0,65,1,0,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,20.4,1414.45,0374-FIUCA,0,0.68
0,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,44.6,122.7,0374-IOEGQ,0,1.49
0,0,0,0,1,0,0,DSL,0,0,0,0,1,0,Mensual,1,Cheque_electrónico,34.7,34.7,0375-HVGXO,1,1.16
1,0,1,0,36,1,0,Fiber optic,1,0,0,0,1,1,Mensual,1,Cheque_electrónico,93.6,3366.05,0376-OIWME,0,3.12
1,0,0,0,23,1,1,Fiber optic,0,0,0,1,1,0,Mensual,1,Cheque_electrónico,90.6,1943.2,0376-YMCJC,1,3.02
1,0,1,1,22,1,0,DSL,1,1,0,1,0,0,Mensual,1,Cheque,57.95,1271.8,0377-JBKKT,0,1.93
0,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Anual_2,0,Tarjeta,112.1,7965.95,0378-CJKPV,0,3.74
0,0,1,1,17,1,1,Fiber optic,0,0,1,0,1,0,Mensual,0,Cheque_electrónico,88.25,1460.65,0378-NHQXU,1,2.94
0,0,0,0,3,1,0,Fiber optic,0,0,0,1,0,1,Mensual,0,Cheque_electrónico,85.8,272.2,0378-TOVMS,1,2.86
1,0,1,0,58,1,0,DSL,1,1,1,0,0,0,Anual_1,0,Tarjeta,60.3,3563.8,0378-XSZPU,1,2.01
1,0,1,1,67,1,0,DSL,1,1,1,0,1,1,Anual_2,0,Tarjeta,81.35,5398.6,0379-DJQHR,0,2.71
1,1,0,0,34,1,0,Fiber optic,0,1,1,0,1,1,Anual_1,1,Cheque_electrónico,99.85,3343.15,0380-NEAVX,0,3.33
1,0,0,0,10,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta,20.0,198.7,0380-ZCSBI,0,0.67
0,0,0,0,69,1,1,DSL,1,0,1,1,1,1,Anual_2,1,Tarjeta,85.35,5897.4,0383-CLDDA,0,2.84
1,0,0,0,40,0,0,DSL,1,1,1,0,1,1,Anual_1,0,Tarjeta,62.05,2511.55,0384-LPITE,0,2.07
1,0,0,0,20,1,0,DSL,1,0,1,0,0,1,Mensual,0,Tarjeta,64.4,1398.6,0384-RVBPI,0,2.15
0,0,1,1,46,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.4,967.85,0386-CWRGM,0,0.65
0,0,1,0,2,1,0,Fiber optic,1,0,0,0,0,0,Mensual,1,Cheque_electrónico,74.4,139.4,0388-EOPEX,1,2.48
0,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque,70.45,70.45,0390-DCFDQ,1,2.35
0,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Anual_2,1,Tarjeta,105.0,7589.8,0392-BZIUW,0,3.5
1,0,1,1,70,1,1,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,25.15,1790.15,0394-YONDK,0,0.84
0,0,0,0,2,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,19.3,44.4,0396-HUJBP,0,0.64
1,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Mensual,1,Transferencia,55.3,1284.2,0396-UKGAI,0,1.84
1,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,95.4,3474.2,0396-YCHWO,0,3.18
1,1,1,0,59,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Transferencia,93.85,5574.75,0397-GZBBC,1,3.13
1,0,0,0,67,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,20.5,1430.95,0397-ZXWQF,0,0.68
1,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,Anual_2,1,Transferencia,105.55,7542.25,0401-WDBXM,0,3.52
0,0,0,0,37,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Transferencia,101.9,3545.35,0402-CQAJN,1,3.4
0,0,1,1,72,1,1,No,0,0,0,0,0,0,Anual_2,0,Transferencia,24.45,1709.1,0402-OAMEN,0,0.82
1,0,1,0,72,1,0,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,19.7,1421.9,0404-AHASP,0,0.66
1,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,74.4,229.55,0404-SWRVG,1,2.48
0,1,1,0,54,1,1,Fiber optic,0,1,0,0,1,1,Anual_1,1,Tarjeta,101.5,5373.1,0406-BPDVR,1,3.38
1,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,0,Mensual,1,Cheque_electrónico,95.75,5742.9,0407-BDJKB,1,3.19
0,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,Anual_1,1,Tarjeta,110.65,6526.65,0409-WTMPL,0,3.69
0,0,1,0,31,1,0,Fiber optic,0,1,0,0,0,1,Mensual,1,Transferencia,83.85,2674.15,0410-IPFTY,0,2.8
0,0,0,0,3,1,1,DSL,0,0,0,0,1,0,Mensual,1,Cheque_electrónico,60.25,170.5,0411-EZJZE,0,2.01
1,0,0,0,55,1,0,DSL,1,0,1,1,0,0,Anual_2,1,Cheque_electrónico,59.2,3175.85,0412-UCCNP,0,1.97
0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,44.4,44.4,0415-MOSGF,1,1.48
1,0,1,0,49,1,0,Fiber optic,0,1,0,0,1,0,Mensual,1,Tarjeta,85.3,4297.95,0419-YAAPX,0,2.84
1,0,0,1,8,0,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,25.5,215.2,0420-BWTPW,1,0.85
0,1,0,0,39,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,99.75,4036.0,0420-HLGXF,0,3.32
1,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Anual_2,1,Tarjeta,66.1,4428.45,0420-TXVSG,0,2.2
0,0,1,1,15,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque,20.55,295.95,0422-OHQHQ,0,0.68
0,0,1,0,51,1,1,Fiber optic,0,0,1,0,1,1,Anual_1,1,Cheque_electrónico,98.85,4947.55,0422-UXFAP,0,3.3
1,1,0,0,9,1,0,DSL,0,0,0,1,0,0,Mensual,0,Cheque,49.2,447.9,0423-UDIJQ,0,1.64
0,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.9,20.9,0426-TIRNE,1,0.7
1,0,0,0,25,1,0,No,0,0,0,0,0,0,Anual_1,1,Transferencia,19.5,516.3,0428-AXXLJ,0,0.65
1,0,1,0,22,1,0,Fiber optic,0,0,1,0,1,0,Mensual,1,Transferencia,87.0,1850.65,0428-IKYCP,0,2.9
1,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,49.0,749.25,0430-IHCDJ,0,1.63
0,0,1,1,28,1,0,Fiber optic,0,0,0,0,1,1,Anual_1,1,Transferencia,90.1,2598.95,0431-APWVY,1,3.0
1,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Mensual,0,Cheque,90.7,237.65,0432-CAJZV,0,3.02
0,0,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,100.5,4707.1,0434-CSFON,0,3.35
0,0,0,0,67,1,1,DSL,1,0,1,1,1,1,Anual_2,1,Cheque,85.25,5714.2,0436-TWFFZ,0,2.84
0,1,0,0,18,1,0,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,74.7,1294.6,0439-IFYUN,0,2.49
1,0,1,0,62,1,0,DSL,0,1,1,1,0,0,Anual_2,1,Tarjeta,60.15,3753.2,0440-EKDCF,0,2.0
0,0,0,0,41,1,1,DSL,0,1,1,0,1,1,Anual_1,1,Cheque_electrónico,80.55,3263.9,0440-MOGPM,0,2.68
0,0,0,0,44,1,1,DSL,0,0,0,0,0,0,Mensual,1,Cheque,50.15,2139.1,0440-QEXBZ,0,1.67
0,0,0,0,53,1,0,Fiber optic,0,1,1,1,0,1,Anual_1,1,Tarjeta,94.45,5042.75,0440-UEDAI,0,3.15
1,0,1,0,48,1,0,No,0,0,0,0,0,0,Anual_2,1,Cheque,20.05,1036.0,0442-TDYUO,0,0.67
0,1,1,0,54,1,1,Fiber optic,1,1,1,1,1,1,Anual_1,1,Transferencia,115.6,6431.05,0442-ZXKVS,0,3.85
0,0,1,0,48,0,0,DSL,1,0,1,0,0,1,Mensual,1,Transferencia,45.3,2145.0,0447-BEMNG,1,1.51
1,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Transferencia,99.65,2404.85,0447-RXSGD,0,3.32
1,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,Anual_2,0,Transferencia,80.6,2651.1,0454-OKRCT,0,2.69
1,0,1,0,66,1,1,DSL,1,1,0,1,1,1,Anual_2,0,Cheque_electrónico,85.25,5538.35,0455-ENTCR,0,2.84
0,0,1,1,3,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,69.55,200.2,0455-XFASS,0,2.32
0,0,0,0,13,0,0,DSL,0,0,1,1,0,0,Anual_2,0,Cheque,35.4,450.4,0458-HEUZG,0,1.18
1,0,1,1,63,1,1,DSL,1,1,1,0,1,1,Anual_2,0,Tarjeta,83.5,5435.0,0459-SPZHJ,0,2.78
0,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,Mensual,0,Cheque_electrónico,83.8,1900.25,0461-CVKMU,1,2.79
1,0,0,1,52,1,1,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,25.6,1334.5,0463-TXOAK,0,0.85
1,0,0,0,3,1,0,No,0,0,0,0,0,0,Mensual,1,Tarjeta,20.75,67.1,0463-WZZKO,0,0.69
1,0,0,0,10,1,0,DSL,0,0,0,0,0,1,Mensual,1,Transferencia,56.75,503.25,0463-ZSDNT,0,1.89
0,0,1,1,72,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,20.1,1460.85,0464-WJTKO,0,0.67
1,0,0,0,29,1,0,Fiber optic,0,0,1,1,1,1,Mensual,1,Tarjeta,98.8,2807.1,0468-YRPXN,0,3.29
0,1,1,0,62,1,1,Fiber optic,1,0,1,0,1,1,Anual_1,1,Cheque_electrónico,104.85,6312.9,0471-ARVMX,0,3.49
1,0,1,0,41,1,1,DSL,0,0,1,0,1,1,Anual_1,1,Cheque_electrónico,73.0,3001.2,0471-LVHGK,1,2.43
1,0,0,0,43,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,77.85,3365.85,0475-RIJEP,1,2.6
0,0,0,1,26,1,0,Fiber optic,0,1,1,1,1,1,Anual_2,1,Cheque_electrónico,105.45,2715.3,0479-HMSWA,0,3.52
0,0,1,0,19,1,0,Fiber optic,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,96.8,1743.05,0480-BIXDE,0,3.23
0,0,1,1,72,1,1,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,24.25,1784.5,0480-KYJVA,0,0.81
0,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,Anual_1,1,Transferencia,102.15,4735.35,0481-SUMCB,0,3.4
1,0,0,0,32,1,0,DSL,0,0,0,0,1,1,Anual_1,1,Transferencia,64.85,2010.95,0484-FFVBJ,0,2.16
1,0,0,0,41,1,1,No,0,0,0,0,0,0,Mensual,1,Transferencia,25.25,996.45,0484-JPBRU,0,0.84
1,0,1,1,65,1,1,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,24.75,1715.1,0485-ZBSLN,0,0.82
1,0,1,0,55,1,1,Fiber optic,1,1,0,0,1,0,Mensual,1,Cheque_electrónico,96.75,5238.9,0486-HECZI,1,3.22
1,0,1,1,11,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.65,225.75,0486-LGCCH,0,0.65
0,0,0,0,49,1,0,DSL,0,0,1,1,1,1,Anual_2,1,Transferencia,74.45,3721.9,0487-CRLZF,0,2.48
1,0,1,0,61,1,1,Fiber optic,1,0,1,1,1,0,Mensual,0,Transferencia,99.4,5943.65,0487-RPVUM,0,3.31
1,0,1,1,25,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,19.15,477.6,0487-VVUVK,0,0.64
0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,69.5,69.5,0488-GSLFR,1,2.32
0,0,0,1,23,1,0,DSL,0,0,0,1,0,0,Anual_1,1,Cheque_electrónico,49.45,1119.35,0489-WMEMG,0,1.65
1,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,73.7,1558.7,0491-KAPQG,0,2.46
0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,79.7,79.7,0495-RVCBF,1,2.66
1,1,1,0,5,1,1,Fiber optic,0,0,1,0,0,0,Mensual,1,Transferencia,79.9,343.95,0495-ZBNGW,1,2.66
1,0,1,0,24,1,0,DSL,1,0,0,1,1,1,Anual_1,0,Transferencia,74.4,1712.9,0496-AHOOK,0,2.48
0,1,0,0,27,1,1,Fiber optic,0,0,1,0,0,1,Mensual,0,Tarjeta,88.3,2467.75,0504-HHAPI,1,2.94
0,0,1,0,70,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,19.8,1397.65,0505-SPOOW,0,0.66
0,1,0,0,5,1,0,Fiber optic,0,0,1,0,0,0,Mensual,1,Tarjeta,75.55,349.65,0506-LVNGN,1,2.52
1,0,1,1,46,1,0,No,0,0,0,0,0,0,Anual_2,1,Cheque,20.2,917.45,0506-YLVKJ,0,0.67
0,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,71.65,135.75,0508-OOLTO,0,2.39
0,0,1,1,57,1,0,No,0,0,0,0,0,0,Anual_2,1,Transferencia,20.1,1087.7,0508-SQWPL,0,0.67
0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque,71.1,71.1,0511-JTEOY,1,2.37
0,1,1,0,60,1,1,Fiber optic,0,0,1,0,1,1,Anual_1,1,Tarjeta,100.5,6029.0,0512-FLFDW,0,3.35
1,0,1,1,37,1,1,DSL,1,0,1,1,0,0,Anual_2,1,Tarjeta,62.8,2278.75,0513-RBGPE,0,2.09
1,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque,70.45,70.45,0515-YPMCW,1,2.35
1,0,1,1,28,1,0,Fiber optic,0,1,1,0,1,1,Anual_1,0,Transferencia,100.35,2799.0,0516-OOHAR,0,3.34
0,1,0,0,24,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,20.3,459.95,0516-QREYC,0,0.68
0,0,0,0,62,1,1,Fiber optic,1,1,1,0,0,0,Anual_1,1,Cheque_electrónico,92.05,5755.8,0516-UXRMT,0,3.07
0,0,0,1,18,1,0,No,0,0,0,0,0,0,Anual_1,0,Transferencia,20.15,390.85,0516-VRYBW,1,0.67
0,0,0,0,5,1,0,DSL,1,0,0,1,0,0,Mensual,0,Cheque_electrónico,54.2,308.25,0516-WJVXC,1,1.81
0,0,1,1,20,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.35,442.6,0519-DRGTI,0,0.68
0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque,70.75,70.75,0519-XUZJU,1,2.36
1,0,0,0,35,1,0,Fiber optic,0,1,1,0,1,1,Anual_1,1,Transferencia,102.35,3626.1,0520-FDVVT,1,3.41
0,1,0,0,52,0,0,DSL,0,1,1,1,1,0,Mensual,1,Cheque_electrónico,50.5,2566.3,0523-VNGTF,0,1.68
0,0,1,0,30,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,85.0,2624.25,0524-IAVZO,1,2.83
1,0,1,0,72,0,0,DSL,1,1,1,0,0,0,Anual_2,0,Transferencia,42.1,2962.0,0526-SXDJP,0,1.4
1,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,75.65,1146.65,0529-ONKER,1,2.52
1,0,0,1,70,1,1,Fiber optic,1,1,1,1,1,1,Anual_2,1,Cheque_electrónico,114.6,7882.5,0530-IJVDB,0,3.82
1,0,0,1,66,1,1,DSL,1,1,0,1,0,0,Anual_2,0,Transferencia,65.7,4378.9,0531-XBKMM,0,2.19
1,1,1,0,55,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,74.0,4052.4,0531-ZZJWQ,0,2.47
0,1,1,0,55,1,1,Fiber optic,0,1,1,0,0,0,Mensual,1,Cheque_electrónico,85.45,4874.7,0533-BNWKF,1,2.85
1,1,1,0,57,1,1,DSL,0,1,1,0,1,0,Anual_1,1,Tarjeta,71.1,4140.1,0533-UCAAU,0,2.37
0,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Anual_2,1,Cheque_electrónico,109.55,8165.1,0536-ACXIP,0,3.65
0,0,1,0,28,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.5,563.05,0536-BGFMZ,0,0.68
1,0,1,0,54,1,0,DSL,1,1,0,0,1,1,Anual_2,1,Transferencia,74.55,4191.45,0536-ESJEP,0,2.48
1,1,1,1,24,1,1,Fiber optic,1,0,0,0,0,0,Mensual,1,Cheque_electrónico,79.85,1857.75,0537-QYZZN,0,2.66
0,0,1,0,2,1,0,DSL,1,0,0,0,0,1,Mensual,1,Cheque,62.15,113.1,0541-FITGH,0,2.07
1,0,0,1,12,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta,21.05,235.8,0547-HURJB,0,0.7
1,1,0,0,51,1,1,Fiber optic,0,1,0,0,0,0,Anual_1,1,Transferencia,79.6,3974.7,0549-CYCQN,0,2.65
1,0,0,0,13,1,0,DSL,0,1,0,1,1,1,Mensual,0,Cheque,73.35,931.55,0550-DCXLH,0,2.44
1,0,0,0,58,1,0,DSL,0,1,1,1,1,0,Anual_2,0,Transferencia,70.1,4048.95,0556-FJEGU,0,2.34
0,0,1,1,18,1,0,DSL,0,0,1,1,0,0,Anual_1,1,Tarjeta,54.4,957.1,0557-ASKVU,0,1.81
0,0,1,0,29,1,0,No,0,0,0,0,0,0,Anual_2,1,Cheque,19.55,521.8,0559-CKHUS,0,0.65
0,0,1,1,72,1,1,DSL,1,1,0,1,1,0,Anual_2,0,Cheque,74.55,5430.65,0562-FGDCR,0,2.48
1,0,1,1,71,1,1,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,23.9,1626.4,0562-HKHML,0,0.8
0,0,0,0,70,0,0,DSL,1,1,1,1,0,0,Anual_2,1,Transferencia,44.6,3058.15,0562-KBDVM,0,1.49
1,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,95.5,829.1,0564-JJHGS,1,3.18
0,0,1,1,20,1,1,Fiber optic,0,0,1,1,0,1,Mensual,1,Transferencia,95.5,1916.2,0564-MUUQK,0,3.18
1,0,0,0,69,1,1,DSL,1,1,1,1,0,1,Anual_1,1,Tarjeta,78.6,5356.45,0565-IYCGT,1,2.62
1,0,0,0,63,1,1,Fiber optic,1,1,1,1,1,0,Anual_1,0,Tarjeta,104.5,6590.8,0565-JUPYD,0,3.48
0,0,0,0,7,1,0,DSL,1,1,1,0,0,0,Mensual,0,Cheque_electrónico,61.4,438.9,0567-GGCAC,0,2.05
0,0,1,1,69,0,0,DSL,1,0,1,0,0,1,Anual_2,1,Tarjeta,43.95,2960.1,0567-XRHCU,0,1.46
1,0,1,1,5,1,1,No,0,0,0,0,0,0,Mensual,1,Transferencia,25.9,135.0,0568-ONFPC,1,0.86
0,0,0,0,9,1,0,Fiber optic,0,1,1,0,0,0,Mensual,0,Cheque_electrónico,80.55,653.9,0570-BFQHT,0,2.68
0,0,1,1,46,1,1,Fiber optic,1,0,1,1,0,1,Anual_2,0,Cheque,99.65,4630.2,0572-ZJKLT,0,3.32
1,1,1,0,60,1,0,Fiber optic,0,1,1,0,1,1,Anual_1,1,Cheque_electrónico,97.95,5867.0,0575-CUQOV,0,3.26
1,1,1,0,27,1,1,Fiber optic,0,1,1,0,0,1,Mensual,1,Cheque_electrónico,95.55,2510.2,0576-WNXXC,1,3.18
0,0,1,0,16,1,1,Fiber optic,1,1,1,0,0,0,Mensual,0,Cheque_electrónico,90.7,1374.9,0577-WHMEV,0,3.02
0,0,1,1,22,1,0,Fiber optic,0,1,0,0,0,1,Mensual,0,Cheque_electrónico,83.3,1845.9,0578-SKVMF,1,2.78
0,0,1,1,41,1,1,Fiber optic,1,1,1,0,0,1,Anual_1,1,Transferencia,101.6,3930.55,0580-PIQHM,0,3.39
0,1,0,0,4,1,0,Fiber optic,0,1,0,0,0,0,Mensual,0,Cheque_electrónico,72.75,317.75,0581-BXBUB,0,2.42
